mol_id,smiles,rs,scaffold
XS844763a,CC(C)C(NC(=O)C=1C=CC(Cl)=CC1Cl)C(=O)NC=2C=CN(C)N2,5.882,O=C(CNC(=O)c1ccccc1)Nc1cc[nH]n1
XS839174b,CCC=1C=C(C(C)=CC1OC)S(=O)(=O)NC2=CC=CN(C2=O)C(C)C#N,1.098,O=c1[nH]cccc1NS(=O)(=O)c1ccccc1
XS844770a,CC=1C=C2OC=C(CC(=O)N3CCCC(C3)C(=O)NCC4CC4)C2=CC1C,3.42,O=C(NCC1CC1)C1CCCN(C(=O)Cc2coc3ccccc23)C1
XS841674b,CN1CCOC=2C=CC(=CC21)C(=O)NCC3CCC4(CCC(C)(C)CC4)O3,1.674,O=C(NCC1CCC2(CCCCC2)O1)c1ccc2c(c1)NCCO2
XS844774a,CCOC=1C=CC(=CC1)C(=O)NC(C=2C=CC=3OCCCOC3C2)C(C)C,0.846,O=C(NCc1ccc2c(c1)OCCCO2)c1ccccc1
XS844777a,CCCC(=O)NC1CCCN(C1)C(=O)C=2C=CC=C(C2)OC=3C=CC=CC3,6.154,O=C(c1cccc(Oc2ccccc2)c1)N1CCCCC1
XS844761a,CC1(C)CCC=2C=CC=CC2C1NC(=O)CCC3=NC=4C=CC=CC4C(=O)N3,8.026,O=C(CCc1nc2ccccc2c(=O)[nH]1)NC1CCCc2ccccc21
XS685878b,CC(C(=O)NC=1C=CC(Cl)=CC1)S(=O)(=O)CC=2C=CC=CC2Cl,5.65,O=C(CS(=O)(=O)Cc1ccccc1)Nc1ccccc1
XS844764a,O=C1CCC=2C=C(C=CC2N1)S(=O)(=O)N3CCCC3CC=4C=CC=CC4,1.506,O=C1CCc2cc(S(=O)(=O)N3CCCC3Cc3ccccc3)ccc2N1
XS840121b,CC=1C=CC=CC1OC(C)C(=O)N2CCN(CC2)C(=O)NC3=NC=CS3,12.734,O=C(COc1ccccc1)N1CCN(C(=O)Nc2nccs2)CC1
XS844773a,CS(=O)(=O)NC(CC(=O)NC=1C=CC=C(Cl)C1)C=2C=CC(F)=CC2,0.592,O=C(CCc1ccccc1)Nc1ccccc1
XS844768a,CC(CNC(=O)C=1C=CC(=CC1)S(C)(=O)=O)N2CCC=3C=CC=CC3C2,1.856,O=C(NCCN1CCc2ccccc2C1)c1ccccc1
XS836798b,CC=1N=C2C=CC=CN2C(=O)C1CCNC(C)C=3C=CC=C(C3)N4C=CC=N4,1.946,O=c1c(CCNCc2cccc(-n3cccn3)c2)cnc2ccccn12
XS844775a,CCOC=1C=C(C=CC1Br)S(=O)(=O)N2CCCCC2CC,1.842,O=S(=O)(c1ccccc1)N1CCCCC1
XS840122b,COC=1C=CC=2CC(COC2C1)NC(=O)NCC=3C=CC=NC3N4C=CN=C4,0.63,O=C(NCc1cccnc1-n1ccnc1)NC1COc2ccccc2C1
XS844778a,CC=1NC2=NC(=NN2C(C=3C=CN=CC3)C1C(N)=O)SCC=4C=CC=CC4,4.8,C1=CC(c2ccncc2)n2nc(SCc3ccccc3)nc2N1
XS844785a,CC(=O)NC=1C=CC(=CC1)S(=O)(=O)NC(C)C(=O)NC2CCCCCC2,0.706,O=C(CNS(=O)(=O)c1ccccc1)NC1CCCCCC1
XS844793a,O=C(NCCC=1C=CC=C(O)C1)C=2CCC(=O)N(N2)C3CCS(=O)(=O)C3,6.112,O=C(NCCc1ccccc1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
XS836556b,OCC1=CN(N=N1)C2CCCN(C2)C=3C=CC4=C(Cl)C=CC(Cl)=C4N3,1.936,c1ccc2nc(N3CCCC(n4ccnn4)C3)ccc2c1
XS844789a,O=C(NC1=CC=NN1C2CCCCC2)C3CC(=O)N(C3)C=4C=CC=C(Cl)C4,5.81,O=C(Nc1ccnn1C1CCCCC1)C1CC(=O)N(c2ccccc2)C1
XS840553b,CC(OC(=O)C=1C=CC(Br)=C(C1)S(=O)(=O)N(C)C)C(N)=O,24.33,c1ccccc1
XS844791a,CCNC(=O)C=1C=CC(=CC1)NC(=O)C2CCCN(C2)C(=O)C3=CC=CS3,2.912,O=C(Nc1ccccc1)C1CCCN(C(=O)c2cccs2)C1
XS533041b,COC=1C=CC=2NC=C(CC(=O)N3CCCC(C3)C4=NNC(=N4)C5CC5)C2C1,0.822,O=C(Cc1c[nH]c2ccccc12)N1CCCC(c2n[nH]c(C3CC3)n2)C1
XS844801a,CC(=O)NC1CCCN(C1)C(=O)CCCN(C)S(=O)(=O)C=2C=CC(F)=CC2,2.204,O=C(CCCNS(=O)(=O)c1ccccc1)N1CCCCC1
XS844798a,CN(CC=1C=CC(=CC1)C(=O)NC2CC2)C(=O)C3CC(=NO3)C=4C=CC=C(F)C4,15.014,O=C(NC1CC1)c1ccc(CNC(=O)C2CC(c3ccccc3)=NO2)cc1
XS844799a,CC1=NC(=CS1)C2=CNC(=C2)C(=O)NC(CN3CCCC3=O)C=4C=CC=CC4,5.71,O=C(NC(CN1CCCC1=O)c1ccccc1)c1cc(-c2cscn2)c[nH]1
XS185098b,CC1=CC=C(O1)C(CNC(=O)CC2=COC=3C(C)=C(C)C=CC23)N4CCOCC4,0.874,O=C(Cc1coc2ccccc12)NCC(c1ccco1)N1CCOCC1
XS719403b,CC=1C=CC(=CC1C)S(=O)(=O)N2CCN(CC2)C(=O)C(C)CN3C=NC=N3,1.232,O=C(CCn1cncn1)N1CCN(S(=O)(=O)c2ccccc2)CC1
XS132352b,COCCOC=1C=CC(=CC1NC(=O)C2COC=3C=CC=CC3O2)C(F)(F)F,2.318,O=C(Nc1ccccc1)C1COc2ccccc2O1
XS841869b,CC1(C)CC=2C=CC(C(=O)NCC3CCC4=NN=C(C(F)F)N4C3)=C(O)C2O1,2.494,O=C(NCC1CCc2nncn2C1)c1ccc2c(c1)OCC2
XS844795a,CN1CCC(CC1)N2N=CC=3C=C(C=NC32)C=4C=NC(=NC4)N5CCCC(O)C5,9.904,c1nc(N2CCCCC2)ncc1-c1cnc2c(cnn2C2CCNCC2)c1
XS836775b,COC=1C=CC(=CC1)N2C(=O)C=3C=CC=CC3N(C)C2C=4N=C(C)N5C=CC=CC45,1.816,O=C1c2ccccc2NC(c2ncn3ccccc23)N1c1ccccc1
XS844797a,CNC(=O)CN1C=2C=CC=CC2C(=O)N(C)C1C3=CC=C(O3)C=4C=CC(F)=CC4,3.318,O=C1NC(c2ccc(-c3ccccc3)o2)Nc2ccccc21
XS839015b,O=C(NCC1CCN(C1)C(=O)C2=CSC=3C=CN=CC23)C=4NN=CC4Cl,0.47,O=C(NCC1CCN(C(=O)c2csc3ccncc23)C1)c1ccn[nH]1
XS836999b,CCCCN(CC=1C=CC=C(C1)C2=NOC(=O)N2)C(=O)C3CCN4N=NN=C4C3,2.044,O=C(NCc1cccc(-c2noc(=O)[nH]2)c1)C1CCn2nnnc2C1
XS841331b,CN1N=CC=C1C=2C=CC(=CC2)CNC(=O)N3CC4(CCC4)C3C5CCOCC5,2.086,O=C(NCc1ccc(-c2ccn[nH]2)cc1)N1CC2(CCC2)C1C1CCOCC1
XS844796a,COC1=CC(=CC(OC)=C1OC)C(=O)NC(C)C=2C=CC(Br)=CC2,1.888,O=C(NCc1ccccc1)c1ccccc1
XS844794a,CS(=O)(=O)N1N=C(CC1C=2C=NC3=CC=CC=C3N2)C=4C=CC=5OCOC5C4,26.742,c1ccc2nc(C3CC(c4ccc5c(c4)OCO5)=NN3)cnc2c1
XS549794b,O=S(=O)(CC=1C(Cl)=CC=CC1Cl)N2CCCCC2C3=NC=CS3,12.134,O=S(=O)(Cc1ccccc1)N1CCCCC1c1nccs1
XS840953b,O=C(NCCNC(=O)C1COC=2C=C(Cl)C=CC2O1)C3=CN4C=CC=CC4=C3,5.232,O=C(NCCNC(=O)C1COc2ccccc2O1)c1cc2ccccn2c1
XS844804a,CC(=O)N(CC=1C=CC(=CC1)NC(=O)C(=O)NC(CCO)C=2C=CC=CC2)C3CC3,20.71,O=C(NCc1ccccc1)C(=O)Nc1ccc(CNC2CC2)cc1
XS709151b,CC1CC=2C=CC=CC2N1C(=O)C=3C=CC(F)=C(C3)S(=O)(=O)N4CCOCC4,2.344,O=C(c1cccc(S(=O)(=O)N2CCOCC2)c1)N1CCc2ccccc21
XS844816a,COC(=O)CC1C2=CC(OC)=C(C=C2CCN1CC(=O)N3CCCCCC3)OC,2.14,O=C(CN1CCc2ccccc2C1)N1CCCCCC1
XS842510b,NC=1C=CC=C(C(=O)N2CCC(NC(=O)C=3C=CN4C=CN=C4N3)C52CCC5)C1N,2.218,O=C(NC1CCN(C(=O)c2ccccc2)C12CCC2)c1ccn2ccnc2n1
XS838840b,NC=1C(Br)=C(C(F)=CC1[N+]([O-])=O)N2CCN3C(=O)C(=O)NCC3C2,2.57,O=C1NCC2CN(c3ccccc3)CCN2C1=O
XS844815a,CC(C#N)(NC(=O)CN1CCN(CC1)S(=O)(=O)C2=CC=C(Cl)S2)C3CC3,1.146,O=C(CN1CCN(S(=O)(=O)c2cccs2)CC1)NCC1CC1
XS844818a,CC(C)C=1C=CC=CC1N2C=CN=C2SCC(=O)NC3(C)CCS(=O)(=O)C3,0.972,O=C(CSc1nccn1-c1ccccc1)NC1CCS(=O)(=O)C1
XS844810a,O=C(NCC(C=1C=CC(F)=CC1)N2CCOCC2)C=3C=CC=4NC=5CCCCC5C4C3,1.392,O=C(NCC(c1ccccc1)N1CCOCC1)c1ccc2[nH]c3c(c2c1)CCCC3
XS840096b,CC(C1=NC(=NO1)C(C)(C)C)N2CCN(CC2)S(=O)(=O)C3=CC=C(Cl)S3,2.766,O=S(=O)(c1cccs1)N1CCN(Cc2ncno2)CC1
XS840529b,COCC1=NC(=CS1)C(=O)N2CCNC(=O)C2C=3C=CC=CC3Br,7.524,O=C1NCCN(C(=O)c2cscn2)C1c1ccccc1
XS842824b,COC(=O)CC(NC(=O)C=1C=CC2=C(C1)CCN2C(C)=O)C=3C=CC(Cl)=CC3,18.238,O=C(NCc1ccccc1)c1ccc2c(c1)CCN2
XS472421b,CC=1C=CC=2C(=O)N(C(=O)C2C1)C(C)C(=O)NC=3C=CC(F)=C(C3)NS(C)(=O)=O,2.318,O=C(CN1C(=O)c2ccccc2C1=O)Nc1ccccc1
XS844831a,CC=1C=CC(C)=C(C1)OC=2C=CC(=CN2)CNC(=O)C3CCCN(C3)C(=O)N4CCCC4,4.132,O=C(NCc1ccc(Oc2ccccc2)nc1)C1CCCN(C(=O)N2CCCC2)C1
XS836733c,CC(C1=NC=2C=C(Cl)C=CC2N1CC=3C=CC=CC3)N4CCN(CC4)S(C)(=O)=O,2.952,c1ccc(Cn2c(CN3CCNCC3)nc3ccccc32)cc1
XS844829a,CC1CC=2C=CC=CC2N1S(=O)(=O)C=3C=CC=C(C3)C(=O)NCCCN4CCCC4=O,0.988,O=C(NCCCN1CCCC1=O)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1
XS167584b,O=C(CC=1C=CC=C(C1)C(F)(F)F)N(CC2=NC=3C=CC=CC3C(=O)N2)CC4CCCO4,2.172,O=C(Cc1ccccc1)N(Cc1nc2ccccc2c(=O)[nH]1)CC1CCCO1
XS844821a,CC(C)N(CC(=O)N1C=2C=CC=CC2NC(=O)CC1C)CC3=NC=4C=CC=CC4C(=O)N3,2.562,O=C1CCN(C(=O)CNCc2nc3ccccc3c(=O)[nH]2)c2ccccc2N1
XS844826a,CC(C)(C)C=1C=C(NC(=O)CC=2C=CC(Cl)=C(Cl)C2)N(N1)C3CCS(=O)(=O)C3,2.058,O=C(Cc1ccccc1)Nc1ccnn1C1CCS(=O)(=O)C1
XS842658b,CCN1C(=O)N(CC)C=2N=C(C=CC21)NC(=O)CCC(=O)NC(C)C=3C=C(C)C=CC3C,1.32,O=C(CCC(=O)Nc1ccc2[nH]c(=O)[nH]c2n1)NCc1ccccc1
XS844822a,CN(C(=O)COC(=O)C=1C2=CC=CC=C2N=C3CCCCCC13)C4CCS(=O)(=O)C4,11.596,O=C(COC(=O)c1c2c(nc3ccccc13)CCCCC2)NC1CCS(=O)(=O)C1
XS840386b,CC(C(=O)NC=1C=CC(F)=C(F)C1F)N2CCN(CC2)S(=O)(=O)N3CCCCCC3,0.636,O=C(CN1CCN(S(=O)(=O)N2CCCCCC2)CC1)Nc1ccccc1
MR045724c,CNS(=O)(=O)C1CCCN(C1)C(=O)NCC=2C=CC(OC=3C=CC=CC3F)=C(F)C2,1.082,O=C(NCc1ccc(Oc2ccccc2)cc1)N1CCCCC1
XS844820a,CC(SC1=NN=C(O1)C2=CNC=3C=CC=CC23)C(=O)N4CCN(CC4)S(=O)(=O)C=5C=CC=CC5,3.636,O=C(CSc1nnc(-c2c[nH]c3ccccc23)o1)N1CCN(S(=O)(=O)c2ccccc2)CC1
XS836738b,CN1C=NN=C1CNC(=O)C2CCCN(C2)S(=O)(=O)C3=CC=C(Br)S3,0.284,O=C(NCc1nnc[nH]1)C1CCCN(S(=O)(=O)c2cccs2)C1
XS073481b,O=C(NC=1C=CC=CC1O)C2CCCN(C2)S(=O)(=O)C3=CC=C(Br)S3,18.006,O=C(Nc1ccccc1)C1CCCN(S(=O)(=O)c2cccs2)C1
XS840243b,COCCC(C)NC=1C=CC=C2C=CSC12,0.838,c1ccc2sccc2c1
XS844844a,CC(CC1=CC=CO1)NC(=O)C=2C=CC(O)=NC2,2.28,O=C(NCCc1ccco1)c1cccnc1
XS844845a,O=C(NC=1C=NNC1)C2COC=3C=CC=CC3O2,2.044,O=C(Nc1cn[nH]c1)C1COc2ccccc2O1
XS836863b,O=C1CCC(CC=2C=CC(O)=CC2)O1,3.106,O=C1CCC(Cc2ccccc2)O1
XS844839a,CC(NC(=O)C1=CC=CN1)C=2C=CC=CC2,0.632,O=C(NCc1ccccc1)c1ccc[nH]1
XS839409b,CN(C)C(=O)C(C)(CF)C=1C=CC=CC1,0.974,c1ccccc1
XS842111b,CCN1CCN(C(=O)C(C)(C)C#N)C(C)C1=O,18.39,O=C1CNCCN1
XS842123b,NC(C1=NNC(=N1)C2=CC=CS2)C(F)(F)F,4.754,c1csc(-c2ncn[nH]2)c1
XS837182b,C#CCNC(=O)N1CCN2C(=O)OCC2C1,0.55,O=C1OCC2CNCCN12
XS844848a,CCC(C)NC(=O)C=1C=CC=2OCCCOC2C1,0.458,c1ccc2c(c1)OCCCO2
XS840558b,CC1CSC=2C=CC(Cl)=CC2NC1=O,2.976,O=C1CCSc2ccccc2N1
XS841097b,CC#CC(=O)N1CC(C)CC=2C=CC=C(O)C21,0.628,c1ccc2c(c1)CCCN2
XS839712b,CC(C)N(C)S(=O)(=O)NCC1CCCO1,2.45,C1CCOC1
XS844835a,CCC(C)NC(=O)C=1C=NN(C1)C=2C=CC=CC2,0.4,c1ccc(-n2cccn2)cc1
XS844841a,CN1CC(CC1=O)C2=NN=C3CCCCCCN23,1.744,O=C1CC(c2nnc3n2CCCCCC3)CN1
XS844836a,COC=1C=CC=CC1NC(=O)N2CCCC(O)C2,2.2,O=C(Nc1ccccc1)N1CCCCC1
XS844860a,CC(CN1C=CC=N1)NC(=O)NCC2=CC=CS2,1.418,O=C(NCCn1cccn1)NCc1cccs1
XS844855a,CN(CC=1C=CC(=CC1)C(N)=O)C(=O)CC2C=CCC2,0.42,O=C(CC1C=CCC1)NCc1ccccc1
XS839963b,CCOC(C)C(=O)NNC1=C(C#N)C(C)=NN1C,1.142,c1cn[nH]c1
XS734384b,CC1=CN2CC(CCC2=N1)NC(=O)C3=CC(C)=NO3,0.468,O=C(NC1CCc2nccn2C1)c1ccno1
XS841038b,CCN(CC(C)C#N)C(=O)CN1N=CSC1=O,0.812,O=c1[nH]ncs1
XS844856a,CCCCNC(=O)CS(=O)CC=1C=CC=C(C)C1,1.966,c1ccccc1
XS717280b,CC(SC1=NC=C(O1)C=2C=CC(F)=CC2)C(N)=O,12.326,c1ccc(-c2cnco2)cc1
XS844850a,CC1C2=CC=CN2CCN1C(=O)NC=3C=CC=NC3,1.472,O=C(Nc1cccnc1)N1CCn2cccc2C1
XS837050b,COCCN1N=NN=C1NC(=O)C(OC)C(C)C,0.476,c1nnn[nH]1
XS841575b,O=C(OCCC#CC=1C=CC=CC1)C2CCCOC2,2.102,O=C(OCCC#Cc1ccccc1)C1CCCOC1
XS842561b,O=C(NCC1CCCC21CC2)C=3N=CN=C4NC=NC34,1.804,O=C(NCC1CCCC12CC2)c1ncnc2[nH]cnc12
XS838604b,CC1=NOC=2N=CN(CC(C)(O)C(F)F)C(=O)C12,2.874,O=c1[nH]cnc2oncc12
XS844854a,CCOC=1C=CC(=CC1)C(=O)NC(C)C=2C=CN=CC2,1.454,O=C(NCc1ccncc1)c1ccccc1
XS844861a,CC1=NOC=2N=CC(=CC12)C(=O)NCC3CCOC3,20.32,O=C(NCC1CCOC1)c1cnc2oncc2c1
XS844852a,CC=1C=CC(=NC1)NC(=O)C2CC=3C=CC=CC3S2,3.956,O=C(Nc1ccccn1)C1Cc2ccccc2S1
XS844849a,CCCNC(=O)C(C)NC(=O)C1=C(C)OC(C)=C1C,2.36,c1ccoc1
XS844858a,CC1CCCCN1S(=O)(=O)NCC=2C=CC=CC2,1.984,O=S(=O)(NCc1ccccc1)N1CCCCC1
XS844863a,O=C(O)C1CCCN(C1)C2=NC=3C=CC=CC3S2,1.432,c1ccc2sc(N3CCCCC3)nc2c1
XS624983b,COCC1(CCCN1CC2=CC=C(C)O2)C(N)=O,0.838,c1coc(CN2CCCC2)c1
XS601063b,CCC1=NC(CN2CCCC(CN3C=NC=N3)C2)=NO1,0.758,c1ncn(CC2CCCN(Cc3ncon3)C2)n1
XS645014b,O=C(O)C1CC(=O)N(CC2=CSC=3C=CC=CC23)C1,2.17,O=C1CCCN1Cc1csc2ccccc12
XS844874a,CC=1C=NC(=CN1)C(=O)NCC(C)N(C)C=2C=CC=CC2,3.982,O=C(NCCNc1ccccc1)c1cnccn1
XS587833b,O=C(C=1C=COC1)N2CCCC(O)(CN3C=CN=N3)C2,6.156,O=C(c1ccoc1)N1CCCC(Cn2ccnn2)C1
XS837672b,O=C(NC1=NC(=NS1)C2CC2)C3CC=4C=CN=CC4C3,20.89,O=C(Nc1nc(C2CC2)ns1)C1Cc2ccncc2C1
XS838005b,CCC(C)C=1C=C(ON1)C(=O)N2CCC=3NN=CC3C2,2.402,O=C(c1ccno1)N1CCc2[nH]ncc2C1
XS798675b,COC=1C=CC(=CC1)C2CCCN2S(=O)(=O)N(C)C,1.336,c1ccc(C2CCCN2)cc1
XS844870a,CC1=NOC(CN(C)CC2COC=3C=CC=CC3O2)=N1,1.656,c1ccc2c(c1)OCC(CNCc1ncno1)O2
XS844865a,COCC(C)NC(=O)C1=CN=CN1C=2C=CC(F)=CC2,0.382,c1ccc(-n2ccnc2)cc1
XS844866a,O=C(CN1C=CC=N1)NCC2COC=3C=CC=CC3O2,1.454,O=C(Cn1cccn1)NCC1COc2ccccc2O1
XS844869a,O=C(C1CC=CCC1)N2CCC=3NC=4C=CC=CC4C3C2,0.534,O=C(C1CC=CCC1)N1CCc2[nH]c3ccccc3c2C1
XS438636b,CN(CC1CCCO1)C2=C(C#N)C(=O)N(C)C(=O)N2C,0.796,O=c1cc(NCC2CCCO2)[nH]c(=O)[nH]1
XS842232b,CC1C(=O)N(C)CN1S(=O)(=O)CC2CC3(CCC3)C2,12.408,O=C1CN(S(=O)(=O)CC2CC3(CCC3)C2)CN1
XS837792b,CN1N=CC(C(=O)NCCC(C)(O)C(F)(F)F)=C1N,1.526,c1cn[nH]c1
XS841919b,FC(F)(F)C=1C=NC(=NC1)OCC2CC3(CC3)CO2,1.78,c1cnc(OCC2CC3(CC3)CO2)nc1
XS841791b,CCOC=1C=C(N=CN1)N2CCS(=O)(=O)CC(C)C2,13.524,O=S1(=O)CCCN(c2ccncn2)CC1
XS844872a,O=C(NCC=1C=CC=CC1)NCC2CCS(=O)(=O)C2,0.596,O=C(NCc1ccccc1)NCC1CCS(=O)(=O)C1
XS841741b,NCC1CC=2C=C(F)C=CC2N(C1)C(=O)C3=CN=CS3,2.362,O=C(c1cncs1)N1CCCc2ccccc21
XS839318b,N#CC1CC21CN(C2)C=3C=CN=C(CCC=4C=CC=CC4)N3,1.314,c1ccc(CCc2nccc(N3CC4(CC4)C3)n2)cc1
XS742046b,COC=1C=CC(=CC1)CC(=O)N2CCCC(O)(C2)C(N)=O,3.874,O=C(Cc1ccccc1)N1CCCCC1
XS844879a,CC=1C=C(ON1)C(=O)NC(C2=NC=CN2C)C=3C=CC=CC3,0.954,O=C(NC(c1ccccc1)c1ncc[nH]1)c1ccno1
XS844884a,CN(C(=O)COC1CCCC1)C2CCCC=3C=CC=CC32,5.124,O=C(COC1CCCC1)NC1CCCc2ccccc21
XS840487b,O=C1CC(CN1CC2=CC=CS2)C3=NC=4C=CC=CC4N3,1.238,O=C1CC(c2nc3ccccc3[nH]2)CN1Cc1cccs1
XS838543b,COC=1C=CC(=CC1C)C2CCCN(C2)C3=NC=NN3C,1.394,c1ccc(C2CCCN(c3ncn[nH]3)C2)cc1
XS599525b,COCC1(CCCN1C(=O)CC=2C=CC(C)=NC2)C(N)=O,1.204,O=C(Cc1cccnc1)N1CCCC1
XS844886a,COC=1C=CC(=CC1)C=2CC(C=3C=CC=CC3)N(N2)C(C)=O,7.048,c1ccc(C2=NNC(c3ccccc3)C2)cc1
XS842142b,CC1CN(CC2(CCC2)O1)C3=NC=C(S3)C(F)(F)F,8.064,c1csc(N2CCOC3(CCC3)C2)n1
XS844885a,CC(NC(=O)C=1C=CC=NC1)C=2C=CC=3NC(=O)CCC3C2,2.722,O=C1CCc2cc(CNC(=O)c3cccnc3)ccc2N1
XS581617b,CC(C)CC1CCCCN1C(=O)C=2NC(=O)NC(=O)C2N,2.384,O=C(c1cc(=O)[nH]c(=O)[nH]1)N1CCCCC1
XS828778b,CN1C=C(C=N1)CC(=O)N2CCCC(C2)C3=NC=CS3,8.864,O=C(Cc1cn[nH]c1)N1CCCC(c2nccs2)C1
XS844878a,CC1=CSC(=N1)C2CCCCN2C(=O)C3=CC=CN3C,4.332,O=C(c1ccc[nH]1)N1CCCCC1c1nccs1
XS844880a,CC=1C=NN(C1)C2CCCN(C2)C(=O)C=3OC=C(C)C3C,1.91,O=C(c1ccco1)N1CCCC(n2cccn2)C1
XS544766b,CNC(=O)C1CC(=O)N(C1)C2CN(C2)C=3N=CC(C)=CN3,9.12,O=C1CCCN1C1CN(c2ncccn2)C1
XS842654b,CN(C(=O)N1CCCCC1(C)C(N)=O)C=2C=CC(F)=CC2,1.072,O=C(Nc1ccccc1)N1CCCCC1
XS842076b,CC1=NN=C(S1)C(C)S(=O)(=O)C=2C=CC(C)=C(C)C2,7.092,O=S(=O)(Cc1nncs1)c1ccccc1
XS844895a,CC=1C=C(C(=O)N2CCCCCC2C=3C=CN=CC3)N(C)N1,6.456,O=C(c1ccn[nH]1)N1CCCCCC1c1ccncc1
XS441368b,CCC=1OC(=CC1C)C(=O)N2CCCCC2C3=NNC(C)=N3,0.456,O=C(c1ccco1)N1CCCCC1c1nc[nH]n1
XS844888a,COC1=C(C(C)=NN1C)C2CCCN2C(=O)C3=CC=NN3C,3.256,O=C(c1ccn[nH]1)N1CCCC1c1cn[nH]c1
XS438879b,O=S1(=O)CCC(C1)N2N=NN=C2C=3C=CC(Cl)=CC3,3.59,O=S1(=O)CCC(n2nnnc2-c2ccccc2)C1
XS844893a,CC1=CC(C)=NC(=N1)NC(C)C=2C=CC(=CC2)S(C)(=O)=O,6.85,c1ccc(CNc2ncccn2)cc1
XS703504b,O=C(CC=1C=CC=C(Cl)C1)N2CCCC(C2)N3C=CN=C3,0.52,O=C(Cc1ccccc1)N1CCCC(n2ccnc2)C1
XS837285b,C#CC=1C=CC=C(C1)C(=O)NC2(CCCOC2)C=3C=CC=CC3,2.342,O=C(NC1(c2ccccc2)CCCOC1)c1ccccc1
XS839451b,N#CC=1N=CNC1C(=O)NC(CO)CC=2C=CC=CC2Cl,2.92,O=C(NCCc1ccccc1)c1cnc[nH]1
XS840508b,CC(CC1=CC=CS1)N(C)S(=O)(=O)CC=2C=CON2,4.816,O=S(=O)(Cc1ccon1)NCCc1cccs1
XS546396b,CC(C)C=1OC=CC1C(=O)N2CCCC(C2)C3=NN=C(N)O3,0.744,O=C(c1ccoc1)N1CCCC(c2nnco2)C1
XS844891a,CC(C)(C)C=1C=CC(=CC1)C2=NN=C3CCC(CN23)C(=O)O,2.084,c1ccc(-c2nnc3n2CCCC3)cc1
XS844894a,CCC(C)NC(=O)CS(=O)(=O)CC1=NN=NN1C2CC2,1.64,c1nnnn1C1CC1
XS840227b,NC(=O)C=1N=CC(Br)=CC1N2CCCC(F)C2,0.838,c1cncc(N2CCCCC2)c1
XS581828b,CC=1C=CC=CC1NC(=O)C2CSCN2C(=O)C3CCC3,6.462,O=C(Nc1ccccc1)C1CSCN1C(=O)C1CCC1
XS478924b,CC1=CN2N=C(NCC(CO)CC=3C=CC=CC3)SC2=N1,1.74,c1ccc(CCCNc2nn3ccnc3s2)cc1
XS837393b,O=S(=O)(N1CCOCC1)N2CCCC(C2)C=3C=NNC3,2.236,O=S(=O)(N1CCOCC1)N1CCCC(c2cn[nH]c2)C1
XS547139b,CC1=NON=C1CNC(=O)N2CCC(C2)C=3C=CC(C)=CC3,2.576,O=C(NCc1cnon1)N1CCC(c2ccccc2)C1
XS838043b,CC(NC(=O)C=1N=NN(C)C1C(F)(F)F)C2=CSC=N2,3.2,O=C(NCc1cscn1)c1c[nH]nn1
XS844890a,COC=1C=CC(=CC1)C2CCCN2C(=O)C=3CCC(=O)NN3,2.752,O=C1CCC(C(=O)N2CCCC2c2ccccc2)=NN1
XS844889a,COC=1C=CC(=CC1F)C(C)NC(=O)NCC=2C=CC=CC2,1.05,O=C(NCc1ccccc1)NCc1ccccc1
XS839331b,COC(=O)C=1C=C(C#N)N=CC1NCC2CNC(=O)C2(F)F,2.298,O=C1CC(CNc2cccnc2)CN1
XS844912a,CC=1C=CC=NC1NC(=O)NC(C)C=2C=CC=3OCCOC3C2,4.108,O=C(NCc1ccc2c(c1)OCCO2)Nc1ccccn1
XS844899a,CC1=NN2CC(CCC2=N1)NCC=3C=NN(C3)C=4C=CC=CC4,5.642,c1ccc(-n2cc(CNC3CCc4ncnn4C3)cn2)cc1
XS656675b,CC1=NOC(CC2(O)CCCN(CC=3C=CN=CC3F)C2)=N1,9.834,c1cc(CN2CCCC(Cc3ncno3)C2)ccn1
XS838389c,O=C(O)C1CC=2C=C(C=NC2C1)C3=CSC(=C3)C(F)(F)F,8.798,c1cc(-c2cnc3c(c2)CCC3)cs1
XS838406b,CCCN1N=CN=C1CS(=O)(=O)CC2CCC(F)(F)C2,1.914,O=S(=O)(Cc1ncn[nH]1)CC1CCCC1
XS844904a,CCN1C(=NC=2C=CC=CC21)SC(C)C(=O)NC(=O)NC,9.04,c1ccc2[nH]cnc2c1
XS842574b,CCC1=NNC(=N1)C(C)N2CCC3(CCC3)S(=O)(=O)CC2,1.238,O=S1(=O)CCN(Cc2ncn[nH]2)CCC12CCC2
XS842718b,CC(C)C1=NSC(CN2CCCCC2C3=NC(=O)NN3)=N1,2.084,O=c1nc(C2CCCCN2Cc2ncns2)[nH][nH]1
XS842632b,CC(OC(=O)C=1C=CC=C2N=NNC12)C(=O)NC=3N=CC=CN3,7.268,O=C(COC(=O)c1cccc2nn[nH]c12)Nc1ncccn1
XS844908a,COC=1C=CC(=CC1)C(NC(=O)C=2C=CN(C)C(=O)C2)C3CC3,4.852,O=C(NC(c1ccccc1)C1CC1)c1cc[nH]c(=O)c1
XS844911a,CC=1C=C(C)N(CC(C)CNC(=O)CCCC=2C=CC=CC2)N1,0.726,O=C(CCCc1ccccc1)NCCCn1cccn1
